profesor,url,komentar
Šafarič Riko,https://profesorji.net/profesor/feri/uni/safaric,"Napisal:Špricermoč komentarja:-1+6Profesor ni tako slab kot nekateri pravijo, vsaj ne zdaj ko je konec korone. Edino zgrešeno se mi zdi, da profesor zahteva prisotnost na predavanjih, ker nekaterim je bolj všeč spati od študentskega torka. Drugače pa priporočam, da dobite prisotnost tako, da vam moodle kodo povejo drugi ali pa profesor študente 1x prešteje in drugič se pozabiš vpisat ker ob 10 zjutri piješ v štuku in potem redno hodiš na njegova predavnja. Priporočam prisotnost, saj se tako veliko hitreje rešiš predmeta in nerabiš upravljati ustnega izpita. Na kolokviju lahko imaš na A4 listu napisano kaj ti srce poželi in v Matlabu vse programe. Pravzaprav potrebujete neko osnovno znanje druga pa lahko črpate iz narejenih Matlab programov ali pa celotnih postopkov z A4 listov. Profesor ni slab, vendar se veliko moti in je malo zgubljen (če bi pogledali njegove liste s katerih prepisuje bi vi tudi bli 😄)strinjam sene strinjam se"
Šafarič Riko,https://profesorji.net/profesor/feri/uni/safaric,"moč komentarja:-2+7Izjemno dober profesor. Do zdaj najbolši od vseh, pri katerih sem imel predmete, daleč najboljši.strinjam sene strinjam se"
Šafarič Riko,https://profesorji.net/profesor/feri/uni/safaric,Napisal:Poštejokmoč komentarja:-2+0Poštejokstrinjam sene strinjam se
Šafarič Riko,https://profesorji.net/profesor/feri/uni/safaric,Napisal:lulčekmoč komentarja:-3+0ehhhhstrinjam sene strinjam se
Šafarič Riko,https://profesorji.net/profesor/feri/uni/safaric,moč komentarja:-5+2ful se je poslabsal med korono in po njej. skodastrinjam sene strinjam se
Šafarič Riko,https://profesorji.net/profesor/feri/uni/safaric,moč komentarja:-10+7Profesor je odličan. Takšni bi vsi trebali biti.strinjam sene strinjam se
Šafarič Riko,https://profesorji.net/profesor/feri/uni/safaric,"Napisal:Ehhmoč komentarja:-11+7Izpeljanih enačb ne smeš pisati, saj si po njegovem švinglav.strinjam sene strinjam se"
Šafarič Riko,https://profesorji.net/profesor/feri/uni/safaric,moč komentarja:-17+13Ta profesor si ne zasluzi niti ene zvezdice. Kolokvij z vsemi zahtevami ni časovno prilagojen delu na daljavo. Pride ob uri reče da kolokvijev se nima in ga cakas ko budalo eno uro da prinese kolokvije kateri med skupinami sploh niso enakovredni. V glavnem katastrofa od profesorjastrinjam sene strinjam se
Šafarič Riko,https://profesorji.net/profesor/feri/uni/safaric,Napisal:Ehmoč komentarja:-13+7Nula od profesorja.strinjam sene strinjam se
Šafarič Riko,https://profesorji.net/profesor/feri/uni/safaric,"moč komentarja:-17+3Absolutno najslabši profesor v zgodovini šole. Obupen odnos, zelo slaba predavanja, razlaga sam sebi, piše po tabli narekuje kaj piše, prepisuje iz lista. Niti ene zvezdice si ne zasluži. Groznostrinjam sene strinjam se"
Šalamon Matej,https://profesorji.net/profesor/feri/uni/salamon,"moč komentarja:-6+0Dostikarat hoče študente najavati na to, da si sami, kot bodoči inžinirje sami znajo poiskati napake, pri laboratorijskih vajah. Študentom da namige, kaj naj preverijo, če kaka elektronika ne dela, tako, kot mora. Drugače pa je kar dober profesor in mentor pri diplomskih nalogah.strinjam sene strinjam se"
Šampion Ljubljana,https://profesorji.net/profesor/feri/uni/ljubljana-sampion,"Fakulteta za elektrotehniko, računalništvo in informatiko / UNILjubljana Šampion1.1/5Število ocen:8Predmeti:dodaj predmetKomentiraj predmete! Klikni na ime predmeta zgoraj!Spremeni podatke profesorjaDodaj komentarSponzorjiO tem profesorju še nihče ni napisal mnenja."
Šampion Ljubljana,https://profesorji.net/profesor/feri/uni/ljubljana-sampion,Ljubljana Šampion1.1/5Število ocen:8Predmeti:dodaj predmetKomentiraj predmete! Klikni na ime predmeta zgoraj!Spremeni podatke profesorjaDodaj komentarSponzorjiO tem profesorju še nihče ni napisal mnenja.
Šavc Martin,https://profesorji.net/profesor/feri/uni/martin-savc,Napisal:someonemoč komentarja:-5+90Fucking Cunt.strinjam sene strinjam se
Šavc Martin,https://profesorji.net/profesor/feri/uni/martin-savc,"Napisal:zavzet študentmoč komentarja:-3+67zelo sem mu hvaležen za znanje ki mi ga je podal. nisem razumel nič, tak da je vse nekoristno. plz help mestrinjam sene strinjam se"
Šavc Martin,https://profesorji.net/profesor/feri/uni/martin-savc,Napisal:kurac od ovcemoč komentarja:-6+66naj puši k*racstrinjam sene strinjam se
Šavc Martin,https://profesorji.net/profesor/feri/uni/martin-savc,"Napisal:Nesinhronizirane niti in procesimoč komentarja:-3+59Napoti v šolo iz Gornje Radgone se v avtu nisem pripasal ker sem želel umreti. 
Ta predmet me je naucil ustvariti deljeno mentalno stabilnost, pomnilnik pa ne.
Lp Oboževalec Linuxa, ki nima pojma za kaj se gre pri tem predmetu.strinjam sene strinjam se"
Šavc Martin,https://profesorji.net/profesor/feri/uni/martin-savc,"Napisal:Sinhronizirane niti in procesimoč komentarja:-3+49Nesinhroniziran kolega ni bil nesramen do profesorja ali asistenta, vendar do ucnega nacrta, learning curva, ter koncne realizacije predmeta.strinjam sene strinjam se"
Šavc Martin,https://profesorji.net/profesor/feri/uni/martin-savc,Napisal:januszmoč komentarja:-4+49prekleti dark wizardstrinjam sene strinjam se
Šavc Martin,https://profesorji.net/profesor/feri/uni/martin-savc,Napisal:kićmozvitimoč komentarja:-3+45naj požre svoje copate pa se zadrgnestrinjam sene strinjam se
Šavc Martin,https://profesorji.net/profesor/feri/uni/martin-savc,"moč komentarja:-3+41Če imate kakšno vprašanje, preberite si navodila...strinjam sene strinjam se"
Šavc Martin,https://profesorji.net/profesor/feri/uni/martin-savc,Napisal:Skeletormoč komentarja:-3+41Bolje bi bilo če bi nas kar prof. Potočnik imel ta predmet - Šavčeve razlage so nekoristne in te samo še dodatno zmedejostrinjam sene strinjam se
Šavc Martin,https://profesorji.net/profesor/feri/uni/martin-savc,moč komentarja:-5+40golazenstrinjam sene strinjam se
Šavc Martin,https://profesorji.net/profesor/feri/uni/martin-savc,Napisal:Skeletormoč komentarja:-3+36Bolje bi bilo če bi nas kar prof. Potočnik imel ta predmet - Šavčeve razlage so nekoristne in te samo še dodatno zmedejostrinjam sene strinjam se
Šavc Martin,https://profesorji.net/profesor/feri/uni/martin-savc,"Napisal:alex ukmoč komentarja:-7+36tko no, sej prestavi kdaj kakšen rok sam ga čist 0 ne razumemo ko kaj razlagastrinjam sene strinjam se"
Šavc Martin,https://profesorji.net/profesor/feri/uni/martin-savc,Napisal:LinoxKodermoč komentarja:-4+27Glede na to da mamo sele zacetke pa neznamo nic ttle pob razlaga koda z obvladamo mi linox pa programiranje v Cju a mi ga zastopimo ko zlato ribicostrinjam sene strinjam se
Šavc Martin,https://profesorji.net/profesor/feri/uni/martin-savc,Napisal:Lolekmoč komentarja:-2+17Fucking copatarstrinjam sene strinjam se
Šavc Martin,https://profesorji.net/profesor/feri/uni/martin-savc,Napisal:Zemomoč komentarja:-3+17Pa ko mu jebe mater krvavostrinjam sene strinjam se
Šavc Martin,https://profesorji.net/profesor/feri/uni/martin-savc,"moč komentarja:-2+10Martin je nevrotičen mali mož, poln sovraštva, kompleksov, ki diha krutost in sere trpljenje...strinjam sene strinjam se"
Šavc Martin,https://profesorji.net/profesor/feri/uni/martin-savc,Napisal:Mali crnimoč komentarja:-3+8Seljačino jednastrinjam sene strinjam se
Šavc Martin,https://profesorji.net/profesor/feri/uni/martin-savc,moč komentarja:-0+4Upam da na poti domov stopiš v kup gnoja. LPstrinjam sene strinjam se
Šavc Martin,https://profesorji.net/profesor/feri/uni/martin-savc,Napisal:GKKmoč komentarja:-1+4smrad od ucitla lp.strinjam sene strinjam se
Šavc Martin,https://profesorji.net/profesor/feri/uni/martin-savc,"moč komentarja:-1+4Danes sem ga sanjal, in sem se zbudil celi objokan. Moje življenje je izgubilo smisel.strinjam sene strinjam se"
Šavc Martin,https://profesorji.net/profesor/feri/uni/martin-savc,"moč komentarja:-1+0sem zacel letnik z zelo slabimi predstavami glede njega, je pa za razliko od asistentov pri ostalih predmetih kar vredu. je zelo veliko pomagal če si ga vprašal, je vedno dodatno razložil in pomagal. navodila za nalogo so zelo obsirna ampak vseeno razumljiva

bo pa njegov nickname zame vedno ""copatar"" hahstrinjam sene strinjam se"
Šavc Martin,https://profesorji.net/profesor/feri/uni/martin-savc,"moč komentarja:-13+5En izmed asistentov ki ti res pomaga, če imaš težave.strinjam sene strinjam se"
Šavc Martin,https://profesorji.net/profesor/feri/uni/martin-savc,"Napisal:AllKnowingmoč komentarja:-16+2Pozdravljeni fellow students. Ali sovrazite predmete na vaje.um.si? Nikakor ne morete mimo avtomatskih testov? Za nekaj € vam resim programsko nalogo in posljem kodo. No joke, contact:[email protected]strinjam sene strinjam se"
Šavc Martin,https://profesorji.net/profesor/feri/uni/martin-savc,Napisal:programermoč komentarja:-47+8Če ga kaj vprašaš ti vedno rad pomaga pri nalogi.strinjam sene strinjam se
Šestak Martina,https://profesorji.net/profesor/feri/uni/martina-sestak,"moč komentarja:-1+7V redu asistentka, čeprav so njene razlage včasih preveč obširne oz. ne dovolj natančne tam, kjer bi morale biti. Enako je z njenimi navodili za naloge, ki tudi dostikrat žal niso posodobljena.strinjam sene strinjam se"
Šinjur Smiljan,https://profesorji.net/profesor/feri/uni/smiljan-sinjur,moč komentarja:-0+14A je razumljivo?strinjam sene strinjam se
Špacapan Simon,https://profesorji.net/profesor/feri/uni/simon-spacapan,"moč komentarja:-4+26Saj dobro razloži težko snov, predvsem vaje so bolj koristne...teh dvojnih in trojnih integralov se ne moreš naučit ne da bi zašvical zraven...strinjam sene strinjam se"
Špacapan Simon,https://profesorji.net/profesor/feri/uni/simon-spacapan,moč komentarja:-2+15Simon Špacapan je kraljstrinjam sene strinjam se
Špacapan Simon,https://profesorji.net/profesor/feri/uni/simon-spacapan,"moč komentarja:-0+7Vso snov razloži tako dobro, da mi je iz prve jasno vse, kar delamo. Glede na to, kako mi je šla matematika v srednji šoli, me tu pri njemu ne skrbi niti malo ali bom matematiko naredil ali ne. Ima pa zdaj med korono verjetno najboiljši sistem od vseh profesorjev na šoli. (to z youtube)strinjam sene strinjam se"
Špacapan Simon,https://profesorji.net/profesor/feri/uni/simon-spacapan,"Napisal:Želva Frančekmoč komentarja:-0+3Preprosto božujem Simona. Všeč mi je njegova predanost ko razlaga snov. Takega odnosa do študentov lahko drugi samo sanjao, saj se v prav pri vsaki snovi poglobi in jo razloži do potankosti, če je treba tudi 10-krat. Čeprav je njegov odnos na vrhunskem nivoju, pa še ga vseeno veliko ljudi zajebava in mu neprimerno skačejo v besedo. Simon, verjemi da te bom podpiral in se potrudil da te ne bodo več zajebavali. Si moj najljubši profesor. Všeč so mi tvoje trditve, definicije in primeri. Se vsi strinjamo ne? Okej. Glavno pa je, da smo na koncu dneva, ko rešimo primer vsi srečni :) ali kot bi nam sam povedal, kose lotimo primera in nam uspeva, da smo ""Na konju"". Vsem bodočim študentom želim, da bodo vsaj nekaj časa preživeli na predavanjih pri Simonu in da še bodo oni deležni tega izjemnega profesorja. Hvala simon, si profesor z veliko začetnico.strinjam sene strinjam se"
Špacapan Simon,https://profesorji.net/profesor/feri/uni/simon-spacapan,"Napisal:Riba skušamoč komentarja:-0+2Simon kot sonce po dežju. Kljub temu da imam danes 10 ur pouka se veselim Simonovega poučevanja matematike, saj jo razloži na preprost dolg razumljiv način. On z svojimi razlagami postavi Andreja P. Škrabo v senco.strinjam sene strinjam se"
Špacapan Simon,https://profesorji.net/profesor/feri/uni/simon-spacapan,moč komentarja:-1+2kar okstrinjam sene strinjam se
Špacapan Simon,https://profesorji.net/profesor/feri/uni/simon-spacapan,"moč komentarja:-29+17Katastrofa!
Snovi nezna na normalen način razložit! pri njjemu mam občutek da se mu fučka za vse!strinjam sene strinjam se"
Španer Marijan,https://profesorji.net/profesor/feri/uni/marijan-spaner,"Napisal:denis đonlagičmoč komentarja:-2+2Pri projektu je zelo neresen. S projektom smo pričeli februarja. Danes je 15. maj in še nismo naredili nič. Nisem si mislil, da bom zaradi projekta padel letnik...strinjam sene strinjam se"
Španer Marijan,https://profesorji.net/profesor/feri/uni/marijan-spaner,"Napisal:denis đonlagičmoč komentarja:-4+1Pri projektu zelo neresen. S projektom smo pričeli februarja. Danes je 15. maj in še nismo naredili nič. Nisem si mislil, da bom zaradi projekta padel letnik...strinjam sene strinjam se"
Špelič Denis,https://profesorji.net/profesor/feri/uni/denis-spelic,"Fakulteta za elektrotehniko, računalništvo in informatiko / UNIDenis Špelič3.2/5Število ocen:25Predmeti:Računalniška multimedia(4L)dodaj predmetKomentiraj predmete! Klikni na ime predmeta zgoraj!Spremeni podatke profesorjaDodaj komentarSponzorjiO tem profesorju še nihče ni napisal mnenja."
Špelič Denis,https://profesorji.net/profesor/feri/uni/denis-spelic,Denis Špelič3.2/5Število ocen:25Predmeti:Računalniška multimedia(4L)dodaj predmetKomentiraj predmete! Klikni na ime predmeta zgoraj!Spremeni podatke profesorjaDodaj komentarSponzorjiO tem profesorju še nihče ni napisal mnenja.
Šprograr Matej,https://profesorji.net/profesor/feri/uni/sprogar,"Napisal:xymoč komentarja:-39+110ima najbolj zaničljiv, nesramen, nizkoten odnos do študentov med vsemi profesorjistrinjam sene strinjam se"
Šprograr Matej,https://profesorji.net/profesor/feri/uni/sprogar,"Napisal:andrejamoč komentarja:-26+95Prestrog,klompicira za brezvezne stvari!strinjam sene strinjam se"
Šprograr Matej,https://profesorji.net/profesor/feri/uni/sprogar,"moč komentarja:-9+59brez veze se poglablja v stvari, ki niso potrebne ... naloga zahteva eno, na zagovoru pa je iz ene naloge potrebno naredit čist neko kontra stvar ... iz izpisa nekih x števil, narediti da z črkami izriše slona. :Sstrinjam sene strinjam se"
Šprograr Matej,https://profesorji.net/profesor/feri/uni/sprogar,"moč komentarja:-4+51Tega človek bi bilo treba za odnos do ljudi kaznovat po pravilih šeriatskega prava. To ni noben asistent, temveč tele, ki se znaša nad ljudmi. Bil marsikater tudi bolj strog, ampak smo ga vsaj spoštovali.strinjam sene strinjam se"
Šprograr Matej,https://profesorji.net/profesor/feri/uni/sprogar,moč komentarja:-5+38šalabajzerstrinjam sene strinjam se
Šprograr Matej,https://profesorji.net/profesor/feri/uni/sprogar,"moč komentarja:-8+382 ali več tednov delaš eno nalogo nato pa pri zagovoru dobiš še dodatno delo,.. mislim kot da ni blo 2 tedna dovolj da si se zajeb*** s tem sran*** kaj pa se jas spounim kaj točno sem pisal par dni nazaj ko se mi že vrti od teh zank v glavi...strinjam sene strinjam se"
Šprograr Matej,https://profesorji.net/profesor/feri/uni/sprogar,"moč komentarja:-5+31Upam sam da se nekako ukrepa, ker tole ni noben asistentstrinjam sene strinjam se"
Šprograr Matej,https://profesorji.net/profesor/feri/uni/sprogar,"moč komentarja:-7+32Glede na ocene, ki jo ima trenutno, je še predobro ocenjen. Ocenil, ga bom pa z racionalnega vidika: po njegovem mnenju, smo vsi bedaki, ki poizkušamo nekaj kar ni mogoče. Misli, da edini vse ve in skuša človeka čimbolj zaj***t. Glede nalog, prejšnji komentarji povejo vse. Naloga zahteva x ti moraš ž stvar v minuti rešit! Potem pa ti za zahvalo vpraša z zaničljivim pogledom, a si to naredil ti?? ja ne budalo eno, cel teden poleg ene naloge, pol pa bi rad, da v minuti rešim njegov na novo izdan ""problem"". Budalo je v glavnem. In če misli, da dela dobro študentom se moti, ker jim/nam jemlje voljo še tam kjer jo imamo. Naj se zamisli. In ja, upam, da ne bo izvoljen za asistenta! (če tiste ankete veljajo vsaj 50%)strinjam sene strinjam se"
Šprograr Matej,https://profesorji.net/profesor/feri/uni/sprogar,"moč komentarja:-7+28Ne vem sicer kak je bil kot asistent, kot predavatelj pa je dejansko zelo v redu. Naučil nas je zelo dosti (mene osebno tudi), povedal nam je marsikateri trik v programiranju, VEDNO pojasnil in obrazložil z metaforami na najbolj simpl način in VEDNO bil pripravljen sprogramirati nekaj iz teorije, da nam je pokazal kako dejansko deluje. Splača se hodit na njegova predavanja.strinjam sene strinjam se"
Šprograr Matej,https://profesorji.net/profesor/feri/uni/sprogar,"moč komentarja:-3+22morda mu vloga asistenta ni preveč ustrezala, glede na vaše komentarje... ko je prevzel vlogo predavatelja pri naprednem programiranju bi rekel, da je bil vredu... dajal nam je nasvete, sprogramiral kaj, poleg tega pa kar nekaj stvari tudi naučil... pri tem predmetu bi lahko rekel, da sem začel kar razumevati programiranje... in mi je šlo vredu... res da je imel neka svoja pravila, da si mogel pravilno rešiti kritične točke na izpitu, ampak niso bile tako težke, kot so nekateri jamral... če si te napačno odgovoril, si avtomatsko padel izpit.... 4/5strinjam sene strinjam se"
Šprograr Matej,https://profesorji.net/profesor/feri/uni/sprogar,"moč komentarja:-5+19Kdor je njegov ""gang"", tisti požene program in že vse ""špila"", ter piše vse pike, če pa slučajno nisi njegov ""gang"" milo rečeno naje**š! :)strinjam sene strinjam se"
Šprograr Matej,https://profesorji.net/profesor/feri/uni/sprogar,"moč komentarja:-5+18Menim, da dobro predava, ker poda zelo dobre analogije iz življenja. Mogoče na prvi pogled izgleda tečen, ker želi, da snov res znamo. Pove ti pa tudi par takih stvari, ki jih drugeče ne učijo v šoli in je dobro malo za vmes med predavanji, ko se že čisto zatopimo v kodo.strinjam sene strinjam se"
